id,name,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact,state_fullname
7411,Carlos Tovar Gamboa,2022-05-21,shot,gun,56.0,M,,Doña Ana County,NM,True,attack,,False,,,True,New Mexico
7412,,2022-05-22,shot,gun,,M,,Reedley,CA,False,attack,Other,False,-119.413,36.575,True,California
7413,Curtis Bean Yellowtail,2022-05-23,shot,gun,35.0,M,N,Billings,MT,False,attack,Car,True,-108.552,45.767,True,Montana
7414,Arthuro Rivera,2022-05-23,shot,knife,30.0,M,,Arizona City,AZ,False,other,,False,-111.68,32.753,True,Arizona
7415,Randal Haynes,2022-05-23,shot,gun,53.0,M,W,Guymon,OK,False,attack,,False,-101.494,36.694,True,Oklahoma
7416,Joseph Robertson,2022-05-24,shot,gun,59.0,M,,Jersey City,NJ,False,other,,False,-74.081,40.721,True,New Jersey
7417,Salvador Rolando Ramos,2022-05-24,shot,gun,18.0,M,H,Uvalde,TX,False,attack,Not fleeing,False,-99.789,29.199,True,Texas
7418,Toure Jones,2022-05-25,shot,knife,23.0,M,,Canton,GA,False,undetermined,Not fleeing,False,-84.491,34.237,True,Georgia
7419,Spencer Cassanova Heckathorne,2022-05-25,shot,undetermined,60.0,M,W,Myrtle Creek,OR,False,other,Car,False,-123.309,43.007,True,Oregon
7420,,2022-05-25,shot,gun,,M,,Jasper,FL,False,attack,Foot,False,-82.948,30.518,True,Florida
7421,Gregorio Merced Banuelos,2022-05-25,shot,gun,39.0,M,W,Wichita,KS,False,attack,,True,-97.478,37.691,True,Kansas
7422,Abe Banks,2022-05-25,shot,undetermined,53.0,M,B,Winn Parish,LA,False,other,Car,False,-92.636,31.925,True,Louisiana
7423,Robert Hammitt,2022-05-26,shot,gun,48.0,M,W,Austin,TX,False,attack,,False,-97.716,30.234,True,Texas
7424,Robert Williams,2022-05-26,shot,gun,24.0,M,,O'Brien,CA,False,attack,,False,-122.36,40.573,True,California
7425,Larry Leon Wolfenbarger,2022-05-26,shot,gun,58.0,M,W,Cooke County,TX,False,other,Not fleeing,False,-97.35,33.662,True,Texas
7426,Robert Hammitt,2022-05-26,shot,gun,48.0,M,W,Austin,TX,False,attack,Not fleeing,False,-97.716,30.234,True,Texas
7427,Douglas Weishaupl,2022-05-26,shot,gun,53.0,M,W,Weld County,CO,False,attack,Other,False,-104.757,40.261,True,Colorado
7428,Dustin Vance,2022-05-27,shot,gun,42.0,M,,Saline County,KS,False,other,Not fleeing,False,-97.559,38.79,True,Kansas
7429,Miguel Angel Rodriguez,2022-05-27,shot,undetermined,39.0,M,,Pomona,CA,False,other,Car,False,-117.718,34.052,True,California
7430,Davin Darayle Saunders,2022-05-28,shot,gun,39.0,M,B,Cheyenne,WY,False,other,,False,-104.787,41.136,True,Wyoming
7431,Bradley Thompkins,2022-05-28,shot,gun,51.0,M,,Rockford,IL,False,attack,,False,-88.971,42.273,True,Illinois
7432,,2022-05-29,shot,gun,52.0,M,,Phoenix,AZ,False,attack,Not fleeing,False,-112.03,33.597,True,Arizona
7433,Masen T. Moore,2022-05-29,shot,gun,22.0,M,W,Sedalia,MO,False,attack,Foot,False,-93.238,38.705,True,Missouri
7434,Jeffery Moctezuma Noyola,2022-05-29,shot,gun,19.0,M,B,King,NC,False,attack,,False,-80.377,36.263,True,North Carolina
7435,Steven Paul John,2022-05-29,shot,gun,51.0,M,,Safford,AZ,False,attack,,False,-109.708,32.802,True,Arizona
7436,Michael A. Morado,2022-05-30,shot,gun,19.0,M,,Billings,MT,False,attack,Car,False,-108.506,45.796,True,Montana
7437,Yosef Bekermus,2022-05-30,shot,pipe,31.0,M,,Cape Coral,FL,True,attack,Not fleeing,True,-82.013,26.648,True,Florida
7438,Matthew Todhunter,2022-05-30,shot,toy weapon,33.0,M,W,Marysville,OH,False,other,,True,-83.378,40.258,True,Ohio
7439,Mark Anthony Diaz,2022-05-30,shot,gun,21.0,M,A,Siler City,NC,False,other,,False,-79.479,35.735,True,North Carolina
7440,Datwaun Kain Catchings,2022-05-30,shot,gun,22.0,M,,Cleveland,OH,False,attack,Other,False,-81.61,41.482,True,Ohio
7441,Andy Brock,2022-05-31,shot,gun,46.0,M,W,London,KY,False,other,,False,-84.103,37.047,True,Kentucky
7442,Victor Torres,2022-05-31,shot,gun,42.0,M,W,Spring Hill,FL,False,attack,Other,True,-82.602,28.442,True,Florida
7443,Michael Angelo Gales,2022-05-31,shot,gun,37.0,M,B,Locust,NC,False,attack,Car,False,-80.431,35.295,True,North Carolina
7444,,2022-06-01,shot,gun,,M,,Larimer County,CO,False,attack,Car,False,-105.008,40.53,True,Colorado
7445,Derrick Glen Avey,2022-06-01,shot,gun,42.0,M,,Hopewell,VA,False,other,Car,False,-77.326,37.296,True,Virginia
7446,Anthony Keith Taylor,2022-06-01,shot,toy weapon,,M,,Sand City,CA,False,undetermined,Car,True,-121.854,36.611,True,California
7447,Marshall Curtis Jones,2022-06-01,shot,knife,27.0,M,,Kent,WA,False,other,Not fleeing,False,-122.213,47.46,True,Washington
7448,Phillip Torres,2022-06-01,shot,ax and machete,30.0,M,W,Lubbock,TX,False,other,Car,False,-101.858,33.534,True,Texas
7449,Marvin Cua,2022-06-02,shot,gun,24.0,M,H,Los Angeles,CA,False,other,,False,-118.294,34.06,True,California
7450,Gonzalo Lopez,2022-06-02,shot,gun,46.0,M,,Jourdanton,TX,False,attack,Car,False,-98.546,28.918,True,Texas
7451,Mike Smith,2022-06-02,shot,gun,48.0,M,,San Bernardino,CA,False,attack,Car,False,-117.292,34.108,True,California
7452,Kevin Dwight Nashio,2022-06-02,shot,gun,25.0,M,,Fort Apache Reservation,AZ,False,attack,Car,False,-110.167,33.917,True,Arizona
7453,Desmond Eskridge,2022-06-02,shot,gun,42.0,M,,Cleveland,OH,False,attack,Not fleeing,True,-81.622,41.526,True,Ohio
7454,Tyler Mehki Sincere Boages,2022-06-03,shot,gun,19.0,M,,Lexington County,SC,True,attack,Foot,False,-81.111,34.015,True,South Carolina
7455,Kevin Colindres,2022-06-03,shot,gun,32.0,,,West New York,NJ,False,attack,,False,-74.016,40.788,True,New Jersey
7456,Corey D. Brewer,2022-06-03,shot,gun,45.0,M,,Memphis,TN,False,attack,Not fleeing,False,-89.836,35.178,True,Tennessee
7457,Michael Loman,2022-06-03,shot,gun,56.0,M,W,Lakeland,FL,False,other,Not fleeing,False,-81.908,28.081,True,Florida
7458,Edward C. Samaan,2022-06-03,shot,hatchet,28.0,M,W,Naperville,IL,False,other,Not fleeing,True,-88.202,41.796,True,Illinois
7459,,2022-06-03,shot,machete,,M,,Okaloosa Island,FL,True,other,Not fleeing,True,-86.592,30.394,True,Florida
7460,Andre Hernandez,2022-06-03,shot,undetermined,13.0,M,,San Antonio,TX,False,other,Car,True,-98.6,29.345,True,Texas
7461,Ritchie Holcomb,2022-06-03,shot,gun,36.0,M,,Birch River,WV,False,attack,,False,-80.755,38.499,True,West Virginia
7462,Joseph Robert Henry Thompson,2022-06-04,shot,gun,66.0,,B,Towson,MD,False,attack,,True,-76.6,39.401,True,Maryland
7463,Walter Antreall Joyce,2022-06-04,shot,gun,45.0,M,B,Jonesboro,AR,False,attack,Car,False,-90.705,35.836,True,Arkansas
7464,Zachary C. Rutherford,2022-06-04,shot,undetermined,32.0,M,,Wenatchee,WA,False,other,Foot,False,-120.346,47.421,True,Washington
7465,Jason Harold James,2022-06-05,shot,knife,47.0,M,W,St. Augustine,FL,False,other,Not fleeing,False,-81.329,29.889,True,Florida
7466,Jacob Poitraw,2022-06-05,shot,vehicle,25.0,M,W,Presque Isle,ME,True,attack,Car,False,-68.014,46.685,True,Maine
7467,Ricky Jimenez,2022-06-05,shot,crossbow,51.0,M,H,Lancaster,CA,False,attack,,False,-118.164,34.689,True,California
7468,Ernesto Battle,2022-06-06,shot,gun,73.0,M,W,Miami-Dade County,FL,False,attack,,True,-80.227,25.879,True,Florida
7469,Pozz Stiblin,2022-06-07,shot,undetermined,20.0,M,,Columbus,OH,False,undetermined,,True,-82.911,40.02,True,Ohio
7470,,2022-06-08,shot,knife,,,,Oconto,WI,False,other,,False,-87.899,44.863,True,Wisconsin
7471,Jason James Morales,2022-06-08,shot,gun,45.0,M,,Davenport,IA,False,attack,,False,-90.6,41.574,True,Iowa
7472,Robert Tyler White,2022-06-09,shot,undetermined,32.0,M,W,Gadsden,AL,True,undetermined,,False,-86.056,34.011,True,Alabama
7473,Curtis Roy Young,2022-06-09,shot,gun,40.0,M,,Harnett County,NC,True,attack,,False,-78.9,35.359,True,North Carolina
7474,Daniel Raymond Honeycutt,2022-06-10,shot,gun,38.0,M,W,Elizabethton,TN,False,other,Not fleeing,False,-82.155,36.335,True,Tennessee
7475,Cesar Anthony Pena,2022-06-11,shot,gun,41.0,M,B,Mableton,GA,False,attack,,False,-84.592,33.84,True,Georgia
7476,Jonathan Hamilton,2022-06-11,shot,knife,,M,,Springville,UT,False,other,,False,-111.645,40.158,True,Utah
7477,Carlos Eli Chacon-Castillo,2022-06-12,shot,knife,42.0,M,,Austin,TX,False,other,Not fleeing,True,-97.712,30.321,True,Texas
7478,Jerome Lavon Connelly,2022-06-12,shot,gun,35.0,M,B,Caldwell County,NC,False,attack,,False,-81.53,35.933,True,North Carolina
7479,Viet Do Nguyen,2022-06-13,shot,gun,27.0,M,A,Kent,WA,False,other,,False,-122.301,47.374,True,Washington
7480,Normiez Reeves,2022-06-13,shot,vehicle,35.0,M,,Holly Springs,GA,False,other,Car,False,-84.504,34.186,True,Georgia
7481,Timothy Adams,2022-06-13,shot,gun,32.0,M,,Lowndes County,GA,True,other,,False,-83.357,30.899,True,Georgia
7482,Brandon Keith Ned,2022-06-13,shot,gun,42.0,M,B,Duncanville,TX,False,attack,,False,-96.907,32.628,True,Texas
7483,Michael Christopher Carter,2022-06-14,shot,undetermined,34.0,M,W,Austin,TX,False,undetermined,,False,-97.694,30.369,True,Texas
7484,Matthew Tyler Mikel,2022-06-14,shot,undetermined,37.0,M,,Coos Bay,OR,False,undetermined,,False,-124.213,43.374,True,Oregon
7485,John Gries,2022-06-14,shot,gun,41.0,M,,Guadalupe County,TX,False,attack,,False,-98.05,29.567,True,Texas
7486,Jeremy P. Banach,2022-06-15,shot,gun,39.0,M,W,Star,ID,False,other,,False,-116.49,43.692,True,Idaho
7487,Richard Hollis,2022-06-15,shot,knife,21.0,M,W,Kendale Lakes,FL,False,other,,False,-80.434,25.691,True,Florida
7488,,2022-06-15,shot,undetermined,,M,,Farmington,NM,False,undetermined,,False,-108.086,36.732,True,New Mexico
7489,,2022-06-15,shot,unarmed,,F,,Prescott,AZ,False,undetermined,,False,-112.469,34.555,True,Arizona
7490,Christian Robert Jensen,2022-06-16,shot,undetermined,54.0,M,W,Cleveland,TN,True,undetermined,,False,-84.89,35.129,True,Tennessee
7491,Matthew Brezovsky,2022-06-16,shot,gun,38.0,M,W,Lewis County,WV,False,attack,,False,-80.519,38.961,True,West Virginia
7492,Joseph Maverick Nagle,2022-06-16,shot,unarmed,22.0,M,,Monterey Township,MI,False,attack,,False,-85.83,42.675,True,Michigan
7493,Derrick D. Clark,2022-06-18,shot,gun,24.0,M,B,Milwaukie,OR,False,other,Car,False,-122.609,45.436,True,Oregon
7494,Gonzalo Aceituno,2022-06-18,shot,gun,30.0,M,,Fresno,CA,False,other,Not fleeing,False,-119.742,36.802,True,California
7495,,2022-06-18,shot,undetermined,,,,Sanders,AZ,False,undetermined,,False,-109.331,35.209,True,Arizona
7496,William Ivan Cedillos,2022-06-18,shot,gun,,M,H,Falfurrias,TX,False,attack,Car,False,-98.14,27.233,True,Texas
7497,Jason T. Thompson,2022-06-19,shot,sharp object,29.0,M,,Vallejo,CA,False,other,,False,-122.253,38.098,True,California
7498,Oscar Santiago,2022-06-19,shot,gun,24.0,M,H,Los Angeles,CA,False,attack,,True,-118.432,34.259,True,California
7499,Roy Sink,2022-06-19,shot,unknown weapon,48.0,M,N,Anadarko,OK,False,other,,False,-98.244,35.073,True,Oklahoma
7500,Adnan Husejnovic,2022-06-19,shot,unknown weapon,33.0,M,,Manchester,NH,False,other,,True,-71.433,42.982,True,New Hampshire
7501,Frank Baty,2022-06-19,shot,toy weapon,58.0,M,B,Albuquerque,NM,True,other,Not fleeing,False,-106.649,35.085,True,New Mexico
7502,Jason Neal Puckett,2022-06-19,shot,gun,38.0,M,W,Coeburn,VA,False,attack,,False,-82.452,37.081,True,Virginia
7503,,2022-06-20,shot,gun,,M,,Ponca City,OK,False,other,Other,False,-97.067,36.726,True,Oklahoma
7504,Amos Lane,2022-06-20,shot,gun,57.0,M,,Fairbanks,AK,False,other,Car,False,-147.714,64.826,True,Alaska
7505,Antonio Beekman,2022-06-21,shot,gun,41.0,M,B,Norfolk,VA,False,attack,,False,-76.302,36.892,True,Virginia
7506,Taylor Ray Stevenson,2022-06-21,shot,gun,25.0,M,W,Smith County,TX,True,other,,False,-95.378,32.507,True,Texas
7507,,2022-06-21,shot,unarmed,,M,,Adelanto,CA,False,other,Foot,False,-117.399,34.536,True,California
7508,,2022-06-21,shot,undetermined,,M,,Fontana,CA,False,undetermined,,False,-117.436,34.108,True,California
7509,Quincy J. Pritchett,2022-06-21,shot,gun,43.0,M,,Lima,OH,False,attack,Other,False,-84.105,40.743,True,Ohio
7510,Peter Pfister,2022-06-21,shot,gun,27.0,M,,Blue Hill,ME,False,other,,False,-68.512,44.416,True,Maine
7511,Raymond Calderon,2022-06-22,shot,gun,29.0,M,,San Jose,CA,False,attack,Other,False,-121.805,37.262,True,California
7512,Jason Dodds,2022-06-22,shot,gun,42.0,M,,Albion,MI,True,other,Foot,True,-84.756,42.25,True,Michigan
7513,,2022-06-22,shot,gun,29.0,M,,Houston,TX,False,attack,,False,,,True,Texas
7514,Timothy Charles Gravitt,2022-06-22,shot,gun,49.0,M,W,Thomaston,GA,False,attack,,False,,,True,Georgia
7515,Keith Carrol,2022-06-23,shot,gun,59.0,M,,Jackson Township,PA,True,other,,False,-75.365,41.002,True,Pennsylvania
7516,Steven Ray Johnson,2022-06-23,shot,knife,46.0,M,,Salisbury,NC,False,other,,True,-80.474,35.671,True,North Carolina
7517,Christopher D. Kelley,2022-06-24,shot,knife,38.0,M,,Topeka,KS,False,other,,False,-95.665,39.052,True,Kansas
7518,Saudi Arai Lee,2022-06-24,shot,gun,31.0,M,B,Savannah,GA,False,other,Foot,False,,,True,Georgia
7519,Joy Ann Taylor-Graham,2022-06-24,shot,gun,47.0,F,,Gurnsey County,OH,False,attack,Car,False,,,True,Ohio
7520,Robert W. McNamara,2022-06-24,shot,gun,68.0,M,W,Lake Placid,FL,False,attack,,False,,,True,Florida
7521,Curtis Kimbrough,2022-06-25,shot,gun,42.0,M,W,Grant-Valkaria,FL,False,attack,Other,False,,,True,Florida
7522,Brett Jay Chapman,2022-06-26,shot,gun,33.0,M,,Pueblo,CO,True,other,,False,,,True,Colorado
7523,Kevin Boston,2022-06-26,shot,gun,45.0,M,,Charlotte,NC,False,attack,,False,,,True,North Carolina
7524,Arlen Jay Bates,2022-06-26,shot,gun,66.0,M,,North Little Rock,AR,False,attack,Not fleeing,False,,,True,Arkansas
7525,Jayland Walker,2022-06-27,shot,unarmed,25.0,M,B,Akron,OH,False,other,Other,True,,,True,Ohio
7526,,2022-06-27,shot,gun,,M,,Albuquerque,NM,False,other,,False,,,True,New Mexico
7527,Isaiah P. Proctor,2022-06-27,shot,vehicle,40.0,M,,Arvada,CO,False,other,Car,False,,,True,Colorado
7528,Rakim Durham,2022-06-27,shot,gun,,M,,Phoenix,AZ,False,other,,True,,,True,Arizona
7529,Samuel Quinton Edwards,2022-06-28,shot,gun,34.0,M,,Louisville,KY,False,attack,,False,,,True,Kentucky
7530,Joshua De'Miguel Kavota,2022-06-29,shot,knife,33.0,M,,Saranac Lake,NY,False,other,,False,,,True,New York
7531,Michael McPhail,2022-06-29,shot,gun,34.0,M,,Irving,TX,False,attack,,False,-96.96,32.835,True,Texas
7532,Robert Hubbard,2022-06-29,shot,gun,43.0,M,,Safety Harbor,FL,False,attack,Car,False,-82.684,28.012,True,Florida
7533,Luis Angel Garcia,2022-06-29,shot,undetermined,29.0,M,,El Paso,TX,False,undetermined,,False,-106.27,31.76,True,Texas
7534,Alejandro Cornelio Molina,2022-06-29,shot,vehicle,31.0,M,,Fort Worth,TX,False,attack,Car,True,,,True,Texas
7535,Mark Sales,2022-06-29,shot,gun,66.0,M,,Pueblo,CO,False,attack,,False,,,True,Colorado
7536,Christian Parker,2022-06-30,shot,gun,37.0,M,,Springfield,VA,False,other,,True,-77.176,38.774,True,Virginia
7537,Jada Johnson,2022-07-01,shot,gun,22.0,F,,Fayetteville,NC,True,other,,False,,,True,North Carolina
7538,Jesus Rodolfo Torres,2022-07-02,shot,gun,30.0,M,H,Los Angeles,CA,False,attack,Foot,False,,,True,California
7539,,2022-07-02,shot,pair of scissors,30.0,F,,Huntington Park,CA,False,other,,False,,,True,California
7540,Michael Moore,2022-07-02,shot,knife,75.0,M,,Sacramento,CA,True,other,,True,,,True,California
7541,,2022-07-02,shot,knife,,M,,Denver,CO,False,other,,False,,,True,Colorado
7542,Bryan Humble,2022-07-03,shot,gun,63.0,M,,Chaparral,NM,False,other,,False,,,True,New Mexico
7543,Glenn Nisich,2022-07-03,shot,gun,57.0,M,,Sioux Falls,SD,False,attack,,False,,,True,South Dakota
7544,James Parks,2022-07-03,shot,gun,44.0,M,,Warner Robins,GA,True,other,Not fleeing,False,,,True,Georgia
7545,Miguel Gallarzo,2022-07-04,shot,knife,46.0,M,,Las Vegas,NV,False,other,Not fleeing,True,,,True,Nevada
7546,,2022-07-04,shot,gun,,M,,Wilmington,CA,False,other,,False,,,True,California
7547,,2022-07-04,shot,gun,,M,,Martin County,KY,False,attack,,False,,,True,Kentucky
7548,Trevon Darion Hull,2022-07-05,shot,gun,21.0,M,,Port Neches,TX,False,other,Car,False,,,True,Texas
7549,Juan Carlos Bojorquez,2022-07-05,shot,gun,15.0,M,,Glendale,AZ,False,other,Not fleeing,False,,,True,Arizona
7550,Reginald Humphrey,2022-07-05,shot,gun,31.0,M,B,Los Angeles,CA,False,attack,,False,,,True,California
7551,Chanin Emil Mayfield,2022-07-05,shot,gun,32.0,M,,Toccoa,GA,False,other,Not fleeing,False,,,True,Georgia
7552,Matthew Scott Jones,2022-07-06,shot,gun,36.0,M,W,Bradley,WV,True,other,Other,False,,,True,West Virginia
7553,Jerry Lee Esparza,2022-07-06,shot,knife,,M,,Beeville,TX,False,other,Not fleeing,False,,,True,Texas
7554,Ehmani Mack Davis,2022-07-06,shot,gun,19.0,M,,Detroit,MI,False,attack,,False,,,True,Michigan
7555,Jasper Aaron Lynch,2022-07-07,shot,bottle,26.0,M,,McLean,VA,True,other,Not fleeing,True,,,True,Virginia
7556,Felipe De Jesus Guerrero,2022-07-07,shot,knife,36.0,M,H,Los Angeles,CA,False,other,Not fleeing,False,,,True,California
7557,Rafael Esteban Ramirez,2022-07-08,shot,vehicle,26.0,M,,Marietta,GA,False,attack,Car,False,,,True,Georgia
7558,Shane Netterville,2022-07-08,shot,unarmed,28.0,M,N,Fargo,ND,False,other,Foot,False,,,True,North Dakota
7559,Roderick Brooks,2022-07-08,shot,Taser,47.0,M,,Houston,TX,False,attack,Foot,False,,,True,Texas
7560,Jaime Rodriguez,2022-07-09,shot,gun,42.0,M,,Long Beach,CA,False,attack,,True,,,True,California
7561,Mack Lee,2022-07-09,shot,unknown weapon,,M,,Colorado Springs,CO,False,other,,False,,,True,Colorado
7562,Raul Hardy,2022-07-09,shot,gun,60.0,M,,New York,NY,True,attack,,False,,,True,New York
7563,Malik Williams,2022-07-09,shot,gun,,M,,New York,NY,False,attack,Foot,False,,,True,New York
7564,Dillon E. Walker,2022-07-09,shot,gun,31.0,M,,Cave City,KY,False,attack,Foot,False,,,True,Kentucky
7565,Madeline Miller,2022-07-10,shot,knife,64.0,M,,Flossmoor,IL,False,other,,True,,,True,Illinois
7566,Thomas Cromwell,2022-07-11,shot,knife,27.0,M,,Mason,OH,False,other,,False,,,True,Ohio
7567,Mark Evers,2022-07-12,shot,gun,65.0,M,,Lebanon,OH,False,attack,,False,,,True,Ohio
7568,Andrew Tekle Sundberg,2022-07-13,shot,undetermined,20.0,M,,Minneapolis,MN,False,undetermined,,False,-93.243,44.964,True,Minnesota
7569,Robert Fletemier-Brown,2022-07-13,shot,gun,16.0,M,,Salem,OR,False,attack,,False,,,True,Oregon
7570,Malachi Lavar Carroll,2022-07-13,shot,knife,20.0,M,,Henrico County,VA,True,attack,,True,,,True,Virginia
7571,,2022-07-13,shot,gun,45.0,M,,Harris County,TX,False,other,,False,,,True,Texas
7572,Romayne Manuel,2022-07-13,shot,gun,31.0,M,,Grand Prairie,TX,False,other,Foot,False,,,True,Texas
7573,Curtis Dale Barnett,2022-07-13,shot,BB gun,,M,,Salinas,CA,False,other,,False,-121.656,36.705,True,California
7574,Timothy Ostrander,2022-07-13,shot,gun,31.0,M,,Hancock County,IL,False,attack,Car,False,-91.024,40.459,True,Illinois
7575,,2022-07-13,shot,gun,,M,,Denver,CO,False,attack,Car,False,-104.964,39.785,True,Colorado
7576,,2022-07-14,shot,knife,,M,,Ontario,CA,False,other,Not fleeing,False,-117.557,34.069,True,California
7577,Matthew Hyde,2022-07-14,shot,metal pole,,M,,Hollywood,FL,True,attack,,False,-80.161,26.003,True,Florida
7578,Paul Chavez,2022-07-14,shot,metal object,30.0,M,,Modesto,CA,False,undetermined,,False,-120.95,37.664,True,California
7579,Maurice McCarthy Hughes,2022-07-14,shot,blunt object,45.0,M,,Hattiesburg,MS,True,attack,,False,-89.276,31.275,True,Mississippi
7580,Trent William Millsap,2022-07-15,shot,undetermined,27.0,M,,Anaheim,CA,False,undetermined,,False,-117.99,33.759,True,California
7581,Richard Guerra,2022-07-15,shot,gun,28.0,M,,Vinton,TX,False,attack,Car,False,-106.576,31.957,True,Texas
7582,Stephen Bossom,2022-07-15,shot,gun,35.0,M,,Newport,ME,False,other,,False,-69.234,44.827,True,Maine
7583,Chaz Gallegos,2022-07-15,shot,knife,33.0,M,,Denver,CO,False,attack,Not fleeing,False,-104.984,39.789,True,Colorado
7584,James Robert Frazier,2022-07-16,shot,knife,50.0,M,,Georgetown,SC,False,other,,False,-79.292,33.379,True,South Carolina
7585,Robert Marquise Adams,2022-07-16,shot,gun,23.0,M,B,San Bernardino,CA,False,other,Foot,True,,,True,California
7586,John Todd Bigham,2022-07-17,shot,gun,53.0,M,,Amarillo,TX,False,attack,,False,-101.861,35.181,True,Texas
7587,Tyson W. Cobb,2022-07-17,shot,knife,44.0,M,,Chandler,AZ,False,other,,True,-111.876,33.306,True,Arizona
7588,Richard Jean Poulin,2022-07-17,shot,undetermined,58.0,M,,Hillsboro,OH,False,undetermined,Car,True,,,True,Ohio
7589,Matthew Begay,2022-07-19,shot,knife,22.0,M,,Phoenix,AZ,True,other,Not fleeing,False,,,True,Arizona
7590,Fabien Perry,2022-07-19,shot,gun,27.0,M,,Aurora,CO,False,other,Not fleeing,False,,,True,Colorado
7591,Matthew Davis,2022-07-19,shot,knife,34.0,M,,West Brattleboro,VT,False,other,,False,,,True,Vermont
7592,Ryan McFarland-Bauer,2022-07-20,shot,gun,29.0,M,,Fort Myers,FL,False,attack,,False,,,True,Florida
7593,Molka Horton,2022-07-20,shot,gun,39.0,F,,Horn Lake,MS,False,attack,Car,False,,,True,Mississippi
7594,Jason Lipscomb,2022-07-20,shot,vehicle,21.0,M,,Gastonia,NC,False,attack,,False,,,True,North Carolina
7595,Hamed Ghorouni,2022-07-20,shot,knife,35.0,M,,Gaitherburg,MD,False,other,Not fleeing,False,,,True,Maryland
7596,Wendel Tagle,2022-07-21,shot,gun,43.0,M,,Albuquerque,NM,True,attack,,False,,,True,New Mexico
7597,Leonard Hollingsworth,2022-07-22,shot,gun,63.0,M,,Loganville,GA,False,attack,,False,,,True,Georgia
